drug_name_id,drugname,odrugname,Brand,Brand0,Brand1,Brand2,Brand3,Brand4,Brand5,Brand6,Brand7,Brand8,Brand9,Brand10,Brand11,Brand12,Brand13,Brand14,Brand15,Brand16,Brand17,Brand18,Brand19,Brand20,Brand21,Brand22,Brand23,Brand24,Brand25,Brand26,Brand27,Brand28,Brand29,Brand30,applno1,DrugName1,applno2,DrugName2,applno3,DrugName3,applno4,DrugName4,applno5,DrugName5,applno6,DrugName6,applno7,DrugName7,applno8,DrugName8,applno9,DrugName9,applno10,DrugName10,applno11,DrugName11,date,year,month,brandname,indication,action,otheraction,tech,_merge,nda/bla number,nda/bla,submission date,submission date source,priority review,accelerated,fast track,orphan drug,breakthrough,brkthru date,manufacturer,firmtype/symbol,firm_public,firm_revenue,firm_revenue_lag_1,firm_revenue_lag_2,firm_revenue_lag_3,firm_revenue_lag_4,firm_revenue_lag_5,firm_grossprofit,firm_rd,firm_rd_supplemental,acquired firm revenue in year of acqusition,acquired firm date last revenue reported,acquired firm year last revenue reported,jv_dummy,firm_notes,in_cancerfile,drug_notes,bbw,url,index,indicationID,icd9,ccs,ccs_label,nccs,cancer
433,LINACLOTIDE,"ASP-0456; CONSTELLA; LINZESS; MD-1100; MM-416775; MM-419447; GUANYLATE CYCLASE TYPE-C RECEPTOR AGONIST (IBS-C/CIC), IRONWOOD/ACTAVIS; GUANYLATE CYCLASE TYPE-C RECEPTOR AGONIST (IBS-C/CIC), IRONWOOD/FOREST; GUANYLATE CYCLASE TYPE-C RECEPTOR AGONIST (IBS-C/CIC), LABORATORIOS ALMIRALL; LINACLOTIDE; LINACLOTIDE ACETATE","ASP-0456; CONSTELLA; LINZESS; MD-1100; MM-416775; MM-419447; GUANYLATE CYCLASE TYPE-C RECEPTOR AGONIST (IBS-C/CIC), IRONWOOD/ACTAVIS; GUANYLATE CYCLASE TYPE-C RECEPTOR AGONIST (IBS-C/CIC), IRONWOOD/FOREST; GUANYLATE CYCLASE TYPE-C RECEPTOR AGONIST (IBS-C/CIC), LABORATORIOS ALMIRALL; LINACLOTIDE; LINACLOTIDE ACETATE",LINACLOTIDE,ASP-0456,CONSTELLA,LINZESS,MD-1100,MM-416775,MM-419447,"GUANYLATE CYCLASE TYPE-C RECEPTOR AGONIST (IBS-C/CIC), IRONWOOD/ACTAVIS","GUANYLATE CYCLASE TYPE-C RECEPTOR AGONIST (IBS-C/CIC), IRONWOOD/FOREST","GUANYLATE CYCLASE TYPE-C RECEPTOR AGONIST (IBS-C/CIC), LABORATORIOS ALMIRALL",LINACLOTIDE,LINACLOTIDE ACETATE,,,,,,,,,,,,,,,,,,,,202811,LINACLOTIDE,,,,,,,,,,,,,,,,,,,,,2012-08-30T00:00:00Z,2012,8,Linzess,constipation,NATRIURETIC PEPTIDE RECEPTOR C AGONIST,ANTICANCER; GASTROPROKINETIC; LAXATIVE,BEAD FORMULATION; BIOLOGICAL THERAPEUTIC; CAPSULE FORMULATION; DRUG COATING; ORAL FORMULATION; ORAL QUICK RELEASE FORMULATION; PEPTIDE; TABLET FORMULATION,matched (3),202811,NDA,2011-08-08T00:00:00Z,fda,0,0,0,0,0,,forest laboratories,NYSE: FRX,1,3341.9,4635.3,4308.4,4060.6,3863.8,3621.4,2653,937.2,937.2,,,,,acquired by actavis (now allergan plc) in 2014,,,1,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202811,131,404,564,155,Other gastrointestinal disorders,3,0
503,NALOXEGOL,"AZ-13337019 OXALATE; MOVANTIK; MOVENTIG; NKTR-118; NKTR-118 OXALATE; PEG-NALOXOL (ORAL, OPIOID-INDUCED CONSTIPATION), ASTRAZENECA; PEG-NALOXOL (ORAL, OPIOID-INDUCED CONSTIPATION), NEKTAR; NALOXEGOL; NALOXEGOL OXALATE","AZ-13337019 OXALATE; MOVANTIK; MOVENTIG; NKTR-118; NKTR-118 OXALATE; PEG-NALOXOL (ORAL, OPIOID-INDUCED CONSTIPATION), ASTRAZENECA; PEG-NALOXOL (ORAL, OPIOID-INDUCED CONSTIPATION), NEKTAR; NALOXEGOL; NALOXEGOL OXALATE",NALOXEGOL,AZ-13337019 OXALATE,MOVANTIK,MOVENTIG,NKTR-118,NKTR-118 OXALATE,"PEG-NALOXOL (ORAL, OPIOID-INDUCED CONSTIPATION), ASTRAZENECA","PEG-NALOXOL (ORAL, OPIOID-INDUCED CONSTIPATION), NEKTAR",NALOXEGOL,NALOXEGOL OXALATE,,,,,,,,,,,,,,,,,,,,,,204760,NALOXEGOL OXALATE,,,,,,,,,,,,,,,,,,,,,2014-09-16T00:00:00Z,2014,9,Movantik,constipation,OPIOID RECEPTOR MU ANTAGONIST,ANALGESIC,CAPSULE FORMULATION; DAILY DOSING; ORAL FORMULATION; PEGYLATED FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,matched (3),204760,NDA,2013-09-16T00:00:00Z,fda,0,0,0,0,0,,astrazeneca,NYSE: AZN,1,26547,25806,27973,33591,33269,32804,20812,5001,5438,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204760,214,404,564,155,Other gastrointestinal disorders,3,0
239,ELUXADOLINE DIHYDROCHLORIDE,"IBS AGENT (ORAL), FURIEX PHARMACEUTICALS; JNJ-27018966; MUDELTA; TRUBERZI; TRUBERZI; VIBERZI; VIBERZI; ELUXADOLINE; ELUXADOLINE DIHYDROCHLORIDE; OPIOID RECEPTOR MODULATOR (IBS-D), FURIEX PHARMACEUTICALS; OPIOID RECEPTOR MODULATOR (IBS-D), JANSSEN PHARMACEUTICA NV/ PPD; OPIOID RECEPTOR MODULATOR (DIARRHEA-PREDOMINANT IRRITABLE BOWEL SYNDROME), JANSSEN PHARMACEUTICA NV/ PPD","IBS AGENT (ORAL), FURIEX PHARMACEUTICALS; JNJ-27018966; MUDELTA; TRUBERZI; TRUBERZI; VIBERZI; VIBERZI; ELUXADOLINE; ELUXADOLINE DIHYDROCHLORIDE; OPIOID RECEPTOR MODULATOR (IBS-D), FURIEX PHARMACEUTICALS; OPIOID RECEPTOR MODULATOR (IBS-D), JANSSEN PHARMACEUTICA NV/ PPD; OPIOID RECEPTOR MODULATOR (DIARRHEA-PREDOMINANT IRRITABLE BOWEL SYNDROME), JANSSEN PHARMACEUTICA NV/ PPD",ELUXADOLINE DIHYDROCHLORIDE,"IBS AGENT (ORAL), FURIEX PHARMACEUTICALS",JNJ-27018966,MUDELTA,TRUBERZI,TRUBERZI,VIBERZI,VIBERZI,ELUXADOLINE,ELUXADOLINE DIHYDROCHLORIDE,"OPIOID RECEPTOR MODULATOR (IBS-D), FURIEX PHARMACEUTICALS","OPIOID RECEPTOR MODULATOR (IBS-D), JANSSEN PHARMACEUTICA NV/ PPD","OPIOID RECEPTOR MODULATOR (DIARRHEA-PREDOMINANT IRRITABLE BOWEL SYNDROME), JANSSEN PHARMACEUTICA NV/ PPD",,,,,,,,,,,,,,,,,,,206940,ELUXADOLINE,,,,,,,,,,,,,,,,,,,,,2015-05-27T00:00:00Z,2015,5,Viberzi,diarrhea predominant irritable bowel syndrome,OPIOID RECEPTOR DELTA ANTAGONIST; OPIOID RECEPTOR KAPPA AGONIST; OPIOID RECEPTOR MU AGONIST,GASTROINTESTINAL SYSTEM AGENT,DRUG COATING; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,matched (3),206940,NDA,2014-06-26T00:00:00Z,fda,1,0,1,0,0,,actavis (allergan plc),NYSE: AGN,1,12688.1,4676.5,70.999,40.508,4.49,8.983,11221.3,2067,2358.5,25.6,2014-03-31T00:00:00Z,2014,,acquired by actavis (now allergan plc) in 2014,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206940,293,3863,564,155,Other gastrointestinal disorders,3,0
449,LUBIPROSTONE,AMITIZA; RU-0211; SPI-0211; LUBIPROSTONE,AMITIZA; RU-0211; SPI-0211; LUBIPROSTONE,LUBIPROSTONE,AMITIZA,RU-0211,SPI-0211,LUBIPROSTONE,,,,,,,,,,,,,,,,,,,,,,,,,,,21908,LUBIPROSTONE,,,,,,,,,,,,,,,,,,,,,2006-01-31T00:00:00Z,2006,1,Amitiza,constipation,VOLTAGE GATED CHLORIDE CHANNEL 2 STIMULATOR,GASTROPROKINETIC; LAXATIVE,CAPSULE FORMULATION; MICROPARTICLE FORMULATION; ORAL FORMULATION; ORAL LIQUID FORMULATION; SMALL MOLECULE THERAPEUTIC,matched (3),021908,NDA,2005-03-31T00:00:00Z,fda,0,0,0,0,0,,sucampo pharmaceuticals,private,0,59.3,40.2,3.3,4.1,,,37.6,,19.2,,,,,IPO IN 2007,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021908,406,404,564,155,Other gastrointestinal disorders,3,0
474,"METHYLNALTREXONE BROMIDE (ORAL), SALIX","MNTX (ORAL), PROGENICS; MOA-728; RELISTOR; METHYLNALTREXONE; METHYLNALTREXONE (ORAL), PROGENICS; METHYLNALTREXONE (ORAL), PROGENICS/WYETH; METHYLNALTREXONE BROMIDE; METHYLNALTREXONE BROMIDE (ORAL), PROGENICS; METHYLNALTREXONE BROMIDE (ORAL), SALIX","MNTX (ORAL), PROGENICS; MOA-728; RELISTOR; METHYLNALTREXONE; METHYLNALTREXONE (ORAL), PROGENICS; METHYLNALTREXONE (ORAL), PROGENICS/WYETH; METHYLNALTREXONE BROMIDE; METHYLNALTREXONE BROMIDE (ORAL), PROGENICS; METHYLNALTREXONE BROMIDE (ORAL), SALIX","METHYLNALTREXONE BROMIDE (ORAL), SALIX","MNTX (ORAL), PROGENICS",MOA-728,RELISTOR,METHYLNALTREXONE,"METHYLNALTREXONE (ORAL), PROGENICS","METHYLNALTREXONE (ORAL), PROGENICS/WYETH",METHYLNALTREXONE BROMIDE,"METHYLNALTREXONE BROMIDE (ORAL), PROGENICS","METHYLNALTREXONE BROMIDE (ORAL), SALIX",,,,,,,,,,,,,,,,,,,,,,21964,METHYLNALTREXONE BROMIDE,,,,,,,,,,,,,,,,,,,,,2016-07-19T00:00:00Z,2016,7,Relistor,constipation,OPIOID RECEPTOR MU ANTAGONIST,,ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,matched (3),208271,NDA,2015-06-19T00:00:00Z,fda,0,0,0,0,0,,valeant pharmaceuticals,NYSE: VRX,1,9674,8200,1133.5,913.8,735.4,540.5,7101,421,421,,,2015,,acquired by valeant in 2015,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208271,420,404,564,155,Other gastrointestinal disorders,3,0
475,"METHYLNALTREXONE BROMIDE (SUBCUTANEOUS), PROGENICS/WYETH/ONO/SALIX","MNTX (SC), UNIVERSITY OF CHICAGO/PROGENICS; MOA-728; ONO-3849; RELISTOR (SUBCUTANEOUS), PROGENICS/PFIZER/ONO/SALIX; RELISTOR (SUBCUTANEOUS), PROGENICS/WYETH/ONO/SALIX; METHYLNALTREXONE; METHYLNALTREXONE (SUBCUTANEOUS), PROGENICS; METHYLNALTREXONE (SUBCUTANEOUS, CONSTIPATION), PROGENICS/PFIZER/ONO/SALIX; METHYLNALTREXONE (SUBCUTANEOUS, CONSTIPATION), PROGENICS/WYETH/ONO/SALIX; METHYLNALTREXONE BROMIDE; METHYLNALTREXONE BROMIDE (SUBCUTANEOUS), PROGENICS/WYETH/ONO/SALIX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-04-24T00:00:00Z,2008,4,Relistor,constipation,OPIOID RECEPTOR MU ANTAGONIST,LAXATIVE,SMALL MOLECULE THERAPEUTIC; SOLUTION; SUBCUTANEOUS FORMULATION,using only (2),021964,NDA,2007-03-30T00:00:00Z,fda,0,0,0,0,0,,progenics,NASDAQ: PGNX,1,67.7,75.6,69.9,9.5,9.6,7.5,-17.5,,85.1,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021964,698,404,564,155,Other gastrointestinal disorders,3,0
520,NITROGLYCERIN OINTMENT,ANOGESIC; CELLEGESIC; RECTIV; RECTOGESIC; RUITUOXI; RUITUOXI; NITROGLYCERIN; NITROGLYCERIN OINTMENT,ANOGESIC; CELLEGESIC; RECTIV; RECTOGESIC; RUITUOXI; RUITUOXI; NITROGLYCERIN; NITROGLYCERIN OINTMENT,NITROGLYCERIN OINTMENT,ANOGESIC,CELLEGESIC,RECTIV,RECTOGESIC,RUITUOXI,RUITUOXI,NITROGLYCERIN,NITROGLYCERIN OINTMENT,,,,,,,,,,,,,,,,,,,,,,,18531,NITROGLYCERIN,18531,NITROGLYCERIN,18531,NITROGLYCERIN,21359,NITROGLYCERIN,,,,,,,,,,,,,,,2011-06-21T00:00:00Z,2011,6,Rectiv,anus pain,,ANALGESIC; NO AGONIST; VASODILATOR,DERMATOLOGICAL FORMULATION; EMULSION DERMATOLOGICAL; RECTAL FORMULATION; RECTAL FORMULATION LOCAL; SMALL MOLECULE THERAPEUTIC; TRANSDERMAL FORMULATION,matched (3),021359,NDA,2001-06-22T00:00:00Z,fda,1,0,0,0,0,,kyowa kirin,TSE: 4151,1,4467.4,156.5,127.6,81.7,90.6,75.3,2567.7,622.9,622.6,,,2011,,acquired by kyowa kirin in 2011,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021359,366,3648,569,155,Other gastrointestinal disorders,6,0
528,OBETICHOLIC ACID,"6ECDCA; DSP-1747; FXR AGONISTS, INTERCEPT; INT-747; OCA, INTERCEPT; OCALIVA; OCALIVA; UPF-747; FARNESOID X RECEPTOR AGONISTS, INTERCEPT; OBETICHOLIC ACID","6ECDCA; DSP-1747; FXR AGONISTS, INTERCEPT; INT-747; OCA, INTERCEPT; OCALIVA; OCALIVA; UPF-747; FARNESOID X RECEPTOR AGONISTS, INTERCEPT; OBETICHOLIC ACID",OBETICHOLIC ACID,6ECDCA,DSP-1747,"FXR AGONISTS, INTERCEPT",INT-747,"OCA, INTERCEPT",OCALIVA,OCALIVA,UPF-747,"FARNESOID X RECEPTOR AGONISTS, INTERCEPT",OBETICHOLIC ACID,,,,,,,,,,,,,,,,,,,,,207999,OBETICHOLIC ACID,,,,,,,,,,,,,,,,,,,,,2016-05-27T00:00:00Z,2016,5,Ocaliva,primary biliary cirrhosis,FARNESOID X RECEPTOR AGONIST,ANTI-INFLAMMATORY; BILE ACID MODULATOR,DAILY DOSING; FILM COATING; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,matched (3),207999,NDA,2015-06-27T00:00:00Z,fda,1,1,1,1,0,,intercept pharmaceuticals,NASDAQ: ICPT,1,25,2.8,1.7,1.6,2.4,1.8,25,153.9,153.9,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207999,319,1995,571,151,Other liver diseases,3,0
192,"DEFIBROTIDE (IV, VENO-OCCLUSIVE DISEASE), GENTIUM","DEFITELIO; DEFIBROTIDE (IV, VENO-OCCLUSIVE DISEASE), GENTIUM; DEFIBROTIDE (IV, VENO-OCCLUSIVE DISEASE), GENTIUM/SIGMA-TAU","DEFITELIO; DEFIBROTIDE (IV, VENO-OCCLUSIVE DISEASE), GENTIUM; DEFIBROTIDE (IV, VENO-OCCLUSIVE DISEASE), GENTIUM/SIGMA-TAU","DEFIBROTIDE (IV, VENO-OCCLUSIVE DISEASE), GENTIUM",DEFITELIO,"DEFIBROTIDE (IV, VENO-OCCLUSIVE DISEASE), GENTIUM","DEFIBROTIDE (IV, VENO-OCCLUSIVE DISEASE), GENTIUM/SIGMA-TAU",,,,,,,,,,,,,,,,,,,,,,,,,,,,208114,DEFIBROTIDE SODIUM,,,,,,,,,,,,,,,,,,,,,2016-03-30T00:00:00Z,2016,3,Defitelio,venous occlusive disease,,ANTICANCER; COAGULATION INHIBITOR; UNSPECIFIED DRUG TARGET; VASOPROTECTANT,BIOLOGICAL THERAPEUTIC; INFUSION; INTRAVENOUS FORMULATION; OLIGONUCLEOTIDE,matched (3),208114,NDA,2015-07-30T00:00:00Z,fda,1,0,1,1,0,,jazz pharmaceuticals,NASDAQ: JAZZ,1,1488,1324.8,1172.9,872.4,586,272.3,1382.6,162.3,261.3,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208114,329,3413,573,151,Other liver diseases,2,0
569,"PANCRELIPASE (EXOCRINE PANCREATIC INSUFFICIENCY), DIGESTIVE CARE/CHIESI USA INC","PANCRECARB; PERTZYE; PANCRELIPASE (EXOCRINE PANCREATIC INSUFFICIENCY), DIGESTIVE CARE; PANCRELIPASE (EXOCRINE PANCREATIC INSUFFICIENCY), DIGESTIVE CARE/CHIESI USA INC; PANCRELIPASE (EXOCRINE PANCREATIC INSUFFICIENCY), DIGESTIVE CARE/CORNERSTONE THERAPEUTICS INC","PANCRECARB; PERTZYE; PANCRELIPASE (EXOCRINE PANCREATIC INSUFFICIENCY), DIGESTIVE CARE; PANCRELIPASE (EXOCRINE PANCREATIC INSUFFICIENCY), DIGESTIVE CARE/CHIESI USA INC; PANCRELIPASE (EXOCRINE PANCREATIC INSUFFICIENCY), DIGESTIVE CARE/CORNERSTONE THERAPEUTICS INC","PANCRELIPASE (EXOCRINE PANCREATIC INSUFFICIENCY), DIGESTIVE CARE/CHIESI USA INC",PANCRECARB,PERTZYE,"PANCRELIPASE (EXOCRINE PANCREATIC INSUFFICIENCY), DIGESTIVE CARE","PANCRELIPASE (EXOCRINE PANCREATIC INSUFFICIENCY), DIGESTIVE CARE/CHIESI USA INC","PANCRELIPASE (EXOCRINE PANCREATIC INSUFFICIENCY), DIGESTIVE CARE/CORNERSTONE THERAPEUTICS INC",,,,,,,,,,,,,,,,,,,,,,,,,,22175,PANCRELIPASE (AMYLASE;LIPASE;PROTEASE),,,,,,,,,,,,,,,,,,,,,2012-05-17T00:00:00Z,2012,5,Pertzye,exocrine pancreatic insufficiency,AMYLASE STIMULATOR; LIPASE STIMULATOR; PROTEASE STIMULATOR,,BIOLOGICAL THERAPEUTIC; CAPSULE FORMULATION; CONTROLLED RELEASE FORMULATION; ENTERIC COATED FORMULATION; ENZYME; ORAL FORMULATION,matched (3),022175,NDA,2008-10-27T00:00:00Z,fda,0,0,1,0,0,,digestive care inc,private,0,,,,,,,,,,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022175,486,3233,577,152,Pancreatic disorders (not diabetes),1,0
570,"PANCRELIPASE REPLACEMENT THERAPY (EXOCRINE PANCREATIC INSUFFICIENCY), EURAND","EUR-1008; EUR-1008; EUR-1008M; EUR-1008M; ENZEPI; ENZEPI; ZENPEP; ZENTASE; ZENTASE; PANCREATIC ENZYME REPLACEMENT THERAPY (EXOCRINE PANCREATIC INSUFFICIENCY), EURAND; PANCRELIPASE; PANCRELIPASE REPLACEMENT THERAPY (EXOCRINE PANCREATIC INSUFFICIENCY), APTALIS; PANCRELIPASE REPLACEMENT THERAPY (EXOCRINE PANCREATIC INSUFFICIENCY), EURAND","EUR-1008; EUR-1008; EUR-1008M; EUR-1008M; ENZEPI; ENZEPI; ZENPEP; ZENTASE; ZENTASE; PANCREATIC ENZYME REPLACEMENT THERAPY (EXOCRINE PANCREATIC INSUFFICIENCY), EURAND; PANCRELIPASE; PANCRELIPASE REPLACEMENT THERAPY (EXOCRINE PANCREATIC INSUFFICIENCY), APTALIS; PANCRELIPASE REPLACEMENT THERAPY (EXOCRINE PANCREATIC INSUFFICIENCY), EURAND","PANCRELIPASE REPLACEMENT THERAPY (EXOCRINE PANCREATIC INSUFFICIENCY), EURAND",EUR-1008,EUR-1008,EUR-1008M,EUR-1008M,ENZEPI,ENZEPI,ZENPEP,ZENTASE,ZENTASE,"PANCREATIC ENZYME REPLACEMENT THERAPY (EXOCRINE PANCREATIC INSUFFICIENCY), EURAND",PANCRELIPASE,"PANCRELIPASE REPLACEMENT THERAPY (EXOCRINE PANCREATIC INSUFFICIENCY), APTALIS","PANCRELIPASE REPLACEMENT THERAPY (EXOCRINE PANCREATIC INSUFFICIENCY), EURAND",,,,,,,,,,,,,,,,,,22210,PANCRELIPASE (AMYLASE;LIPASE;PROTEASE),,,,,,,,,,,,,,,,,,,,,2009-08-27T00:00:00Z,2009,8,Zenpep,exocrine pancreatic insufficiency,AMYLASE STIMULATOR; PANCREATIC LIPASE STIMULATOR; UNSPECIFIED PROTEASE STIMULATOR,DIGESTION STIMULATOR,BIOLOGICAL THERAPEUTIC; CAPSULE FORMULATION; DRUG COMBINATION; ENTERIC COATED FORMULATION; ORAL CONTROLLED RELEASE FORMULATION; ORAL FORMULATION,matched (3),022210,NDA,2007-12-14T00:00:00Z,fda,1,0,1,0,0,,eurand pharmaceuticals,NASDAQ: EURX,1,172.8,137.7,123.9,109.3,85.6,110,76,24.7,33.8,,,,,acquired by axcan in 2011; now part of allergan plc,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022210,498,3233,577,152,Pancreatic disorders (not diabetes),1,0
568,"PANCRELIPASE (DELAYED RELEASE, EXOCRINE PANCREATIC INSUFFICIENCY), APTALIS","ULTRASE; ULTRESA; PANCRELIPASE; PANCRELIPASE (DELAYED RELEASE, EXOCRINE PANCREATIC INSUFFICIENCY), APTALIS","ULTRASE; ULTRESA; PANCRELIPASE; PANCRELIPASE (DELAYED RELEASE, EXOCRINE PANCREATIC INSUFFICIENCY), APTALIS","PANCRELIPASE (DELAYED RELEASE, EXOCRINE PANCREATIC INSUFFICIENCY), APTALIS",ULTRASE,ULTRESA,PANCRELIPASE,"PANCRELIPASE (DELAYED RELEASE, EXOCRINE PANCREATIC INSUFFICIENCY), APTALIS",,,,,,,,,,,,,,,,,,,,,,,,,,,22222,PANCRELIPASE (AMYLASE;LIPASE;PROTEASE),22222,PANCRELIPASE (AMYLASE;LIPASE;PROTEASE),,,,,,,,,,,,,,,,,,,2012-03-01T00:00:00Z,2012,3,Ultresa,exocrine pancreatic insufficiency,AMYLASE STIMULATOR; PANCREATIC LIPASE STIMULATOR; PROTEASE STIMULATOR,DIGESTION STIMULATOR,CAPSULE FORMULATION; DRUG COMBINATION; ENTERIC COATED FORMULATION; ORAL CONTROLLED RELEASE FORMULATION; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC,matched (3),022222,NDA,2007-09-28T00:00:00Z,fda,1,0,1,0,0,,aptalis pharma,private,0,615.1,470.4,,,,,470.9,72.6,72.6,,,,,acquired by forest labs in 2014; privately held by TPG capital beforehand,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022222,503,3233,577,152,Pancreatic disorders (not diabetes),1,0
567,PANCREAZE,"PANCREAZE; PANCREATIC ENZYMES (DELAYED RELEASE CAPSULE), JOHNSON & JOHNSON; PANCRELIPASE","PANCREAZE; PANCREATIC ENZYMES (DELAYED RELEASE CAPSULE), JOHNSON & JOHNSON; PANCRELIPASE",PANCREAZE,PANCREAZE,"PANCREATIC ENZYMES (DELAYED RELEASE CAPSULE), JOHNSON & JOHNSON",PANCRELIPASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,22523,PANCRELIPASE (AMYLASE;LIPASE;PROTEASE),,,,,,,,,,,,,,,,,,,,,2010-04-12T00:00:00Z,2010,4,Pancreaze,exocrine pancreatic insufficiency,AMYLASE STIMULATOR; PANCREATIC LIPASE STIMULATOR; PROTEASE STIMULATOR,DIGESTION STIMULATOR,BIOLOGICAL THERAPEUTIC; CAPSULE FORMULATION; ENZYME; ORAL CONTROLLED RELEASE FORMULATION; ORAL FORMULATION,matched (3),022523,NDA,2009-06-23T00:00:00Z,fda,0,0,1,0,0,,johnson and johnson,NYSE: JNJ,1,61587,61897,63747,61095,53324,50514,42795,6844,6844,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022523,588,3233,577,152,Pancreatic disorders (not diabetes),1,0
784,VIOKACE,"VIOKACE; VIOKASE; PANCRELIPASE; PANCRELIPASE (EXOCRINE PANCREATIC INSUFFICIENCY), APTALIS","VIOKACE; VIOKASE; PANCRELIPASE; PANCRELIPASE (EXOCRINE PANCREATIC INSUFFICIENCY), APTALIS",VIOKACE,VIOKACE,VIOKASE,PANCRELIPASE,"PANCRELIPASE (EXOCRINE PANCREATIC INSUFFICIENCY), APTALIS",,,,,,,,,,,,,,,,,,,,,,,,,,,22542,PANCRELIPASE (AMYLASE;LIPASE;PROTEASE),22542,PANCRELIPASE (AMYLASE;LIPASE;PROTEASE),,,,,,,,,,,,,,,,,,,2012-03-01T00:00:00Z,2012,3,Viokace,exocrine pancreatic insufficiency,AMYLASE STIMULATOR; PANCREATIC LIPASE STIMULATOR; PROTEASE STIMULATOR,DIGESTION STIMULATOR,CAPSULE FORMULATION; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,matched (3),022542,NDA,2009-10-29T00:00:00Z,fda,0,0,0,0,0,,aptalis pharma,private,0,615.1,470.4,,,,,470.9,72.6,72.6,,,,,acquired by forest labs in 2014; privately held by TPG capital beforehand,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022542,595,3233,577,152,Pancreatic disorders (not diabetes),1,0
712,TEDUGLUTIDE,"ALX-0600; GLP-2, ALLELIX; GLP-2, NPS ALLELIX; GATTEX; REVESTIVE; SHP-633; [GLY2]GLP-2; GLUCAGON-LIKE PEPTIDE-2, ALLELIX; GLUCAGON-LIKE PEPTIDE-2, NPS ALLELIX; TEDUGLUTIDE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-12-21T00:00:00Z,2012,12,Gattex,short bowel syndrome,GLUCAGON-LIKE PEPTIDE 2 AGONIST,,BIOLOGICAL THERAPEUTIC; FORMULATION POWDER; FREEZE DRYING; PEPTIDE; PROTEIN RECOMBINANT; SUBCUTANEOUS FORMULATION,using only (2),203441,NDA,2011-11-30T00:00:00Z,fda,0,0,0,1,0,,NPS pharmaceuticals,NASDAQ: NPSP,1,105.6,101.6,89.4,84.1,102.3,86.2,105.6,94.8,94.8,,,,,acquired by shire 2015,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203441,723,2168,579,155,Other gastrointestinal disorders,3,0
